"","sample4","sample5","sample6","sample7","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20"
"g26785",1204.15131240581,752.802936385602,1605.41007682097,358.258137352287,2082.25157985739,1029.37276115733,1181.63468337841,449.594654916494,1800.36649791963,580.839857435648,1090.95627871161,1020.19395838114
"g18558",39.3881270413115,23.0058622324972,50.1364239996139,21.8450083751394,38.0899679242206,22.2647316760778,34.9300793228416,16.7952026261909,37.3115536350035,18.151245544864,59.0095084791239,28.9204543431604
"g5839",0.937812548602654,0,2.08901766665058,166.02206365106,0,1331.43095422945,0,0,3.02526110554082,94.9449766962117,0,48.8655952694779
"g64178",1.87562509720531,20.4496553177753,1.04450883332529,18.3498070351171,8.88765918231814,8.16373494789518,0.998002266366903,36.1742825794881,5.71438208824378,16.7549958875668,1.43925630436888,10.9698275094746
"g10527",63.7712533049805,120.14172499193,77.2936536660714,101.360838860647,74.9102702509672,116.51876243814,71.856163178417,174.411719579675,75.6315276385206,96.341226353509,70.5235589140749,95.7366764463241
"g20954",43.1393772357221,24.2839656898581,72.0711094994449,41.9424160802677,63.483279873701,22.2647316760778,63.8721450474818,37.4662212430412,58.1522412509514,33.5099917751336,48.9347143485418,30.9149684357922
"g5814",182.873446977518,460.117244649944,223.524890331612,421.171761472688,347.888373707881,534.353560225866,240.518546194424,271.30711934616,276.979461218404,508.234875256192,289.290517178144,430.815044008458
"g14020",365.746893955035,282.460864076771,607.904140995318,305.830117251952,486.28192383255,313.932716632696,337.324766032013,251.928039392863,467.234770744638,282.042430774041,355.496307179112,269.259402505286
"g61973",374.187206892459,300.354312479824,555.678699329054,337.286929312153,438.034631128537,258.270887442502,308.382700307373,231.257020776013,538.160336663429,251.324938313502,369.888870222801,250.311518625285
"g6914",492.351588016393,374.48431300676,666.396635661534,352.141535007248,565.001190875939,369.594545822891,546.905241969063,307.481401925649,422.528134407202,256.909936942691,500.861193920369,446.771156749512
"g17805",159.428133262451,53.6803452091601,116.984989332432,48.0590184253068,87.6069262257074,60.8569332479459,166.666378483273,83.9760131309544,150.590775031365,85.1712290951311,73.4020715228126,56.8436516400049
"g1142",216.634698727213,306.744829766629,130.563604165661,284.858909211818,201.876829998369,240.45910210164,137.724312758633,317.816911234074,207.062315668127,388.15740472863,123.776042175723,219.396550189493
"g7635",126.604694061358,204.496553177753,121.163024665734,258.644899161651,194.258836413525,237.490471211496,56.8861291829135,240.300591420885,131.430788029607,363.02491089728,181.346294350478,465.719040629514
"g1816",181.935634428915,396.212071781896,182.789045831926,304.956316916946,189.180174023629,287.215038621403,254.49057792356,519.359342748364,312.610314239218,526.386120801056,286.412004569406,486.661438602147
"g415",11306.2680859536,6957.99522187304,18049.112639861,10097.6366713245,19095.7705860093,14693.2385907662,13549.8767704634,7065.61255097215,18738.131147597,6459.05091465699,17530.1417872129,9423.08183063871
"g16980",1.87562509720531,15.3372414883315,2.08901766665058,11.3594043550725,5.07866238989608,5.19510405775148,0,21.9629572804035,5.37824196540591,16.7549958875668,2.87851260873775,20.9423979726334
"g9641",678.038472639719,507.407072572299,731.156183327702,414.181358792644,761.799358484412,579.625181300558,533.931212506293,353.991193813562,624.884488355599,383.968655756739,587.216572182501,363.998821905295
"g14210",15.0050007776425,43.4555175502725,16.7121413332046,38.4472147402454,21.5843151570583,28.2019934563652,8.98202039730213,27.130711934616,15.1263055277041,32.1137421178363,20.1495882611643,27.9231972968445
"g12493",1077.54661834445,879.335178664337,1402.77536315586,589.815226128765,1350.92419571236,817.857810234589,1493.01139048489,493.520569477301,846.064689182917,526.386120801056,1185.94719479995,955.372250370609
"g39579",16.8806258748478,5.11241382944382,20.8901766665058,7.8642030150502,11.4269903772662,5.19510405775148,10.9780249300359,1.29193866355315,13.7817450363526,4.18874897189169,18.7103319567954,3.9890281852635
"g15320",8.44031293742389,12.7810345736095,10.4450883332529,20.0974077051283,7.61799358484412,16.3274698957904,8.98202039730213,21.9629572804035,8.06736294810886,46.0762386908086,10.0747941305821,35.9012536673715
"g9605",119.102193672537,180.212587487895,136.830657165613,155.536459630993,144.741878112038,1877.65903801589,132.734301426798,4920.99436947393,194.288991000288,219.211196195665,148.243399349994,732.983929042169
"g11987",0,10.2248276588876,9.4005794999276,12.2332046900781,5.07866238989608,362.172968597531,3.99200906546761,167.952026261909,11.0926240536497,46.0762386908086,5.7570252174755,13.9615986484223
"g3537",57.2065654647619,97.1358627594326,56.4034769995656,86.5062331655522,58.4046174838049,82.3795072014877,44.9101019865106,89.143767785167,61.1775023564922,90.75622772432,59.0095084791239,67.8134791494796
"g14616",11336.2780875089,8371.57764571425,18928.5890775209,8128.96451655689,11482.855663555,6101.27863696784,11353.2737821899,6674.15513591555,15946.4874274285,10336.4362129714,13138.9708025835,10695.5818217378
"g24156",1524.88320402792,880.613282121698,1826.84594948593,1135.94043550725,1152.85636250641,856.450011806458,1264.46887148687,771.287382141228,1101.86732266254,721.861072822669,1090.95627871161,669.159478077953
"g5191",1013.77536503947,848.660695687674,993.32790049235,485.832986263101,1201.10365521042,702.823363241521,779.439770032551,416.004249664113,1468.59619667865,594.802354008621,1155.72281240821,796.808380006385
"g958",79.7140666312256,125.254138821374,82.5161978326978,141.555654270904,100.303582200448,164.016856680439,92.814210772122,104.647031747805,97.8167757458199,180.116205791343,115.14050434951,145.599528762118
"g4222",37.5125019441062,49.8460348370772,36.5578091663851,78.642030150502,45.7079615090647,70.5049836409129,27.9440634582733,52.9694852056789,45.7150567059502,69.8124828648616,34.542151304853,112.690046233694
"g4729",180.06000933171,250.508277642747,143.097710165565,206.216879061316,234.888135532694,270.145411003077,172.654392081474,350.115377822902,144.204112697446,251.324938313502,177.028525437372,288.207286385288
"g6357",89.0921921172521,484.401210339802,155.631816165468,360.005738022298,262.820778677122,310.964085742553,177.644403413309,241.592530084438,99.8336164828471,255.513687285393,200.056626307274,371.976878275822
"g13004",14.0671882290398,20.4496553177753,14.623123666554,36.6996140702342,15.2359871696882,814.14702162191,1.99600453273381,42.6339758972538,18.8238468789207,37.6987407470252,24.4673571742709,181.500782429489
"g8120",237.266574796471,417.939830557032,210.990784331708,241.168892461539,222.191479557953,420.061270955334,222.554505399819,751.90830218793,315.299435221921,449.592389649709,211.570676742225,371.976878275822
"g30814",153.801257970835,88.1891385579059,126.38556883236,78.642030150502,92.6855886156034,68.2785104733051,97.8042221039565,80.100197140295,136.809029995013,80.9824801232394,107.944222827666,74.7942784736907
"g51172",22.5075011664637,17.8934484030534,37.6023179997104,13.1070050250837,38.0899679242206,17.8117853408622,35.9280815892085,9.04357064487201,19.8322672474343,8.37749794378339,43.1776891310663,13.9615986484223
"g17637",15702.7333138028,50345.7732889054,9285.68352826182,11319.2095396622,17197.6205177856,19746.5905235134,7825.33577058289,37796.9575409108,17894.419439274,42570.2558013353,13992.4497910742,72540.4775490168
"g15285",572.065654647619,1473.65328633718,601.637087995366,648.359848574138,605.630489995107,585.562443080845,437.124992668703,1652.38955068447,604.716080985327,1813.7283048291,289.290517178144,798.802894099016
"g2598",732.431600458673,485.679313797163,896.188578993098,430.78356515775,775.765680056626,647.161534051327,723.551643116005,359.158948467774,536.479636049239,279.249931459446,659.179387400945,330.092082330555
"g12825",29.0721890066823,15.3372414883315,28.2017384997828,12.2332046900781,31.7416399368505,16.3274698957904,28.9420657246402,19.3790799532972,31.2610314239218,13.9624965729723,33.1028950004841,18.9478838800016
"g11970",6.56468784021858,21.7277587751362,9.4005794999276,9.61180368506135,6.3483279873701,42.3029901845477,19.9600453273381,173.119780916121,6.38666233391951,20.9437448594585,7.19628152184438,35.9012536673715
"g24232",60.0200031105699,40.8993106355505,72.0711094994449,54.1756207703458,72.3709390560191,34.8814129591885,61.876140514748,41.3420372337006,71.5978461644661,36.302491089728,53.2524832616484,36.8985107136874
"g2732",332.923454753942,453.726727363139,260.082699497997,358.258137352287,288.214090626602,779.265608662721,331.336752433812,480.60118284177,321.349957433003,615.746098868079,342.543000439792,393.916533294771
"g16058",0.937812548602654,1.27810345736095,5.22254416662644,5.24280201003346,5.07866238989608,128.393285998715,6.98601586456832,905.649003150755,16.1347258962177,33.5099917751336,23.028100869902,368.985107136874
"g1286",1125.37505832318,1490.26863128287,723.844621494425,1231.18467202286,798.619660811158,932.150099505122,856.285944542803,1785.45923303045,1027.9164956382,1713.1983295037,782.955429576668,1255.54662131169
"g5791",1231.34787631528,2944.75036575964,222.480381498287,3370.24789211651,223.461145155427,334.713132863702,128.74229236133,1174.37224516981,158.321997856636,2986.57801695878,31.6636386961153,9845.91881827664
"g1776",88.1543795686495,141.869483767066,48.0474063329633,68.156426130435,54.5956206913828,107.612869767709,55.8881269165466,356.575071140668,70.5894257959525,138.228716072426,59.0095084791239,127.648901928432
"g9345",435.145022551631,56.236552123882,257.993681831346,124.079647570792,115.539569370136,80.8951917564158,203.592462338848,36.1742825794881,82.3543300952779,40.4912400616197,401.552508918916,134.629701252643
"g12341",108.786255637908,182.768794402617,135.786148332288,338.160729647158,241.236463520064,254.560098829822,82.8341881084529,218.337634140481,141.851131837581,269.476183858366,107.944222827666,277.237458875814
"g29802",0,12.7810345736095,1.04450883332529,3.49520134002231,2.53933119494804,28.2019934563652,7.98401813093522,62.013055850551,3.36140122837869,19.5474952021612,7.19628152184438,18.9478838800016
"g5611",56.2687529161592,30.6744829766629,75.2046359994208,30.5830117251952,105.382244590344,31.9127820690448,75.8481722438846,45.2178532243601,100.169756605685,61.4349849210782,112.261991740772,65.8189650568478
"g18224",62.8334407563778,25.5620691472191,77.2936536660714,15.7284060301004,71.1012734585451,52.6931983000507,61.876140514748,11.6274479719783,35.2947128979763,16.7549958875668,63.3272773922305,20.9423979726334
"g13481",109.724068186511,80.5205178137401,169.210430998697,71.6516274704573,96.4945854080255,54.1775137451225,92.814210772122,50.3856078785727,129.41394729258,57.2462359491865,66.2057900009683,39.890281852635
"g21821",26.2587513608743,57.514655581243,25.0682119998069,29.7092113901896,33.0113055343245,50.4667251324429,24.9500566591726,151.156823635718,16.4708660190556,26.5287434886474,17.2710756524265,131.637930113696
"g1567",874.979107846276,1556.73001106564,869.03134932664,1417.30414337905,920.507558168664,1087.26106351513,835.327896949098,1931.44830201195,1263.88686187039,2127.88447772098,651.983105879101,1067.06503955799
"g19520",15.0050007776425,5.11241382944382,19.8456678331805,6.11660234503904,19.0449839621103,6.67941950282333,18.9620430609712,0,10.4203438079739,2.79249931459446,11.514050434951,6.98079932421113
"g15368",7.50250038882123,26.84017260458,16.7121413332046,27.9616107201785,5.07866238989608,23.0068893986137,10.9780249300359,41.3420372337006,14.7901654048662,37.6987407470252,12.9533067393199,15.956112741054
"g36370",1.87562509720531,1.27810345736095,78.3381624993967,0,2.53933119494804,0,3.99200906546761,0,18.1515666332449,2.79249931459446,4.31776891310663,0.997257046315876
"g4885",18.7562509720531,15.3372414883315,41.7803533330116,19.2236073701227,49.5169583014868,16.3274698957904,22.9540521264388,10.3355093084252,25.8827894585159,11.1699972583779,50.3739706529106,10.9698275094746
"g13424",69.3981285965964,139.313276852344,65.8040564994932,130.196249915831,118.078900565084,212.257108645275,89.8202039730213,195.082738196525,111.93466090501,149.398713330804,89.2338908708703,112.690046233694
"g47554",530.801902509102,402.602589068701,697.731900661293,446.51197118785,540.877544523932,406.702431949687,453.093028930574,359.158948467774,807.7447151794,370.006159183766,462.001273702409,299.177113894763
"g2976",101.283755249087,39.6212071781896,106.539900999179,70.7778271354518,67.292276666123,57.1461446352662,94.8102153048558,71.056626495423,93.7830942717655,36.302491089728,96.4301723927147,62.8271939179002
"g57773",34.6990642982982,12.7810345736095,24.0237031664816,11.3594043550725,19.0449839621103,8.16373494789518,19.9600453273381,14.2113252990846,19.1599870017585,9.77374760108062,31.6636386961153,9.97257046315876
"g5617",2.81343764580796,11.5029311162486,1.04450883332529,14.8546056950948,8.88765918231814,123.9403396635,2.99400679910071,19.3790799532972,8.40350307094673,15.3587462302695,14.3925630436888,42.8820529915827
"g10288",10.3159380346292,20.4496553177753,5.22254416662644,18.3498070351171,6.3483279873701,11.1323658380389,2.99400679910071,37.4662212430412,12.1010444221633,25.1324938313502,2.87851260873775,23.934169111581
"g13797",227.888449310445,526.578624432713,195.323151831829,211.45968107135,217.112817168057,250.849310217143,190.618432876078,550.36587067364,230.592124266778,684.162332075643,123.776042175723,279.231972968445
"g147",4840.9883758869,8909.65920126322,4242.79488096732,7376.62242811708,4291.46971946219,4838.1261932117,3166.66119118218,5572.13145590471,5279.08062916874,10061.3750304839,3101.59733591493,5437.04541651415
"g10431",9.37812548602654,12.7810345736095,3.13352649997587,18.3498070351171,6.3483279873701,66.0520373056973,7.98401813093522,346.239561832243,11.4287641764876,13.9624965729723,10.0747941305821,16.9533697873699
"g7546",1786.53290508806,1637.25052887938,3319.44907230777,1483.71296883947,1842.2847819348,1286.15933315476,1907.18233102715,997.376648263028,1714.98690671881,1309.6821785448,2154.56668764021,1376.21472391591
"g8108",0.937812548602654,2.55620691472191,6.26705299995173,11.3594043550725,1.26966559747402,43.0451479070837,2.99400679910071,0,3.69754135121656,85.1712290951311,1.43925630436888,35.9012536673715
"g1283",116.288756026729,164.875345999563,106.539900999179,159.905461306021,126.966559747402,179.602168853694,168.662383016007,310.065279252755,147.901654048662,220.607445852963,96.4301723927147,262.278603181075
"g1883",8.44031293742389,44.7336210076334,7.31156183327702,38.4472147402454,41.8989647166426,254.560098829822,27.9440634582733,77.5163198131887,33.2778721609491,100.529975325401,17.2710756524265,36.8985107136874
"g6989",80.6518791798282,120.14172499193,92.9612861659507,182.624270016166,79.9889326408632,109.097185212781,72.8541654447839,102.063154420698,95.7999350087927,198.267451336207,73.4020715228126,116.679074418957
"g14611",140.671882290398,472.898279223553,175.477483998649,311.946719596991,213.303820375635,417.09264006519,288.422654980035,352.699255150009,307.56821239665,523.593621486462,331.028950004841,917.476482610606
"g10024",16.8806258748478,25.5620691472191,12.5341059999035,25.3402097151617,12.6966559747402,42.3029901845477,25.9480589255395,49.0936692150195,12.773324667839,43.2837393762142,8.63553782621325,21.9396550189493
"g20826",360.120018663419,568.756038525625,192.189625331853,491.94958860814,346.618708110407,349.556287314421,137.724312758633,416.004249664113,274.962620481377,755.371064597802,246.112828047078,381.94944873898
"g13809",1.87562509720531,1.27810345736095,0,13.9808053600892,5.07866238989608,118.745235605748,5.98801359820142,5.16775465421258,1.34456049135148,19.5474952021612,1.43925630436888,10.9698275094746
"g12478",22.5075011664637,6.39051728680477,32.379773833084,9.61180368506135,10.1573247797922,5.9372617802874,10.9780249300359,5.16775465421258,21.8491079844615,5.58499862918893,12.9533067393199,4.98628523157938
"g22952",12.1915631318345,6.39051728680477,3.13352649997587,6.99040268004462,3.80899679242206,19.2961007859341,3.99200906546761,293.270076626564,6.38666233391951,27.9249931459446,11.514050434951,77.7860496126383
"g11046",63.7712533049805,6.39051728680477,49.0919151662886,45.43761742029,31.7416399368505,22.2647316760778,80.8381835757191,18.087141289744,95.127654763117,15.3587462302695,79.1590967402881,36.8985107136874
"g32237",120.04000622114,256.898794929552,101.317356832553,196.605075376255,144.741878112038,158.821752622688,80.8381835757191,169.243964925462,157.649717610961,287.62742940323,151.121911958732,204.437694494755
"g7432",7232.41037482367,5981.52418044927,8343.53656060241,5156.29577686791,7652.27455597592,4881.91349884132,4898.19512332876,3160.08197105099,7653.57445689544,3936.0277839209,7560.4133668497,5297.42943002993
"g13241",45.95281488153,35.7868968061067,150.409271998842,24.4664093801562,76.1799358484412,50.4667251324429,89.8202039730213,47.8017305514664,63.1943430935194,41.8874897189169,96.4301723927147,47.868338223162
"g6868",237.266574796471,291.407588278298,186.967081165227,345.151132327203,267.899441067018,563.297711404767,291.416661779136,410.8364950099,269.584378515971,323.929920492958,213.009933046594,348.042709164241
"g4655",188.500322269133,419.217934014393,173.388466331998,333.791727972131,299.641081003869,455.684841637058,246.506559792625,297.145892617223,209.079156405155,342.081166037822,331.028950004841,411.867160128457
"g8320",701.483786354785,567.477935068264,897.233087826423,426.414563482722,592.933834020367,538.064348838546,1507.98142448039,648.553209103679,803.711033705345,618.538598182674,1550.07903980528,534.529776825309
"g14586",0.937812548602654,2.55620691472191,1.04450883332529,0.873800335005577,3.80899679242206,6.67941950282333,0.998002266366903,63.3049945141041,0.336140122837869,8.37749794378339,2.87851260873775,25.9286832042128
"g3744",2575.23325846289,14.0591380309705,3.13352649997587,13.9808053600892,339.000714525563,17.0696276183263,0,0,4.70596171973017,1.39624965729723,931.198828926662,15.956112741054
"g9279",14.0671882290398,31.9525864340239,16.7121413332046,37.5734144052398,13.9663215722142,44.5294633521555,8.98202039730213,512.899649430599,31.5971715467597,60.038735263781,37.4206639135908,124.657130789484
"g16189",61.8956282077752,120.14172499193,62.6705299995173,114.467843885731,74.9102702509672,119.487393328284,79.8401813093522,71.056626495423,76.976088129872,103.322474639995,83.4768656533948,137.621472391591
"g14127",8.44031293742389,2.55620691472191,63.7150388328426,0.873800335005577,38.0899679242206,1.48431544507185,52.8941201174459,2.58387732710629,49.7487381800046,2.79249931459446,34.542151304853,27.9231972968445
"g9307",6.56468784021858,14.0591380309705,13.5786148332288,17.4760067001115,5.07866238989608,457.911314804666,7.98401813093522,15.5032639626377,96.8083553773063,161.964960246479,47.4954580441729,4512.58813457934
"g36501",0.937812548602654,7.66862074416573,6.26705299995173,0.873800335005577,1.26966559747402,2.9686308901437,0,78.8082584767418,0,37.6987407470252,0,18.9478838800016
"g33912",54.3931278189539,39.6212071781896,68.9375829994691,37.5734144052398,50.7866238989608,46.7559365197633,64.8701473138487,29.7145892617223,81.0097696039265,32.1137421178363,61.8880210878616,47.868338223162
"g7515",1869.99822191369,3126.2410567049,1633.61181532075,2358.38710418005,1787.68916124342,1777.46774547354,1316.36498933794,2833.22148917205,1818.85420467571,3585.56911993929,1126.93768632083,1867.86244774964
"g2873",31.8856266524902,53.6803452091601,22.9791943331564,44.5638170852844,36.8203023267466,59.372617802874,33.9320770564747,209.294063495609,33.9501524066248,60.038735263781,21.5888445655331,54.8491375473732
"g21900",112.537505832318,97.1358627594326,115.940480499107,70.7778271354518,161.2475308792,89.8010844268469,124.750283295863,58.1372398598915,172.103742892989,85.1712290951311,125.215298480092,112.690046233694
"g4692",164.117196005464,283.738967534132,151.453780832167,216.702483081383,298.371415406395,362.915126320067,152.694346754136,326.860481878946,216.474239107588,316.948672206472,166.95373130679,358.015279627399
"g7255",1030.65599091432,2222.6219123507,1159.40480499107,1536.1409889398,1201.10365521042,1032.34139204747,932.134116786687,1767.3720917407,1354.64469503661,1784.40706202586,1007.47941305821,1748.19160219173
"g9805",67.5225034993911,136.757069937622,55.3589681662403,100.487038525641,74.9102702509672,59.372617802874,35.9280815892085,89.143767785167,62.8582029706815,141.02121538702,43.1776891310663,104.711989863167
"g38702",61.8956282077752,84.354828185823,75.2046359994208,147.672256615943,63.483279873701,155.110964010008,48.9021110519782,52.9694852056789,56.8076807595999,99.1337256681034,24.4673571742709,169.533697873699
"g13236",4.68906274301327,29.396379519302,5.22254416662644,22.718808710145,5.07866238989608,15.5853121732544,5.98801359820142,6.45969331776573,6.72280245675738,6.98124828648616,2.87851260873775,18.9478838800016
"g27320",13.1293756804372,28.118276061941,15.6676324998793,35.8258137352287,16.5056527671623,24.4912048436855,16.9660385282373,20.6710186168503,18.1515666332449,48.8687380054031,11.514050434951,29.9177113894763
"g10032",27.196563909477,46.0117244649944,20.8901766665058,14.8546056950948,17.7753183646363,51.2088828549788,20.958047593705,73.6405038225293,19.8322672474343,44.6799890335114,14.3925630436888,47.868338223162
"g8265",5382.10621643063,4322.54589279475,7485.99480844235,4568.22815140916,6093.12520227782,4177.60582015472,6919.14971272174,3954.62424913618,4225.61748419485,4063.08650273494,10640.4218581991,4782.84479413094
"g4208",82.5275042770336,141.869483767066,81.4716889993725,117.089244890747,123.15756295498,155.853121732544,73.8521677111508,220.921511467588,102.186597342712,128.454968471345,57.570252174755,119.670845557905
"g4961",31.8856266524902,38.3431037208286,27.1572296664575,31.4568120602008,27.9326431444284,69.020668195841,25.9480589255395,870.76665923482,31.9333116695976,60.038735263781,40.2991765223285,220.393807235809
"g2348",1895.31916072596,2971.59053836422,1517.67133482164,1940.71054404739,2012.41997199632,1850.9413600046,1737.52194574478,3855.14497204258,1918.68782115856,3998.85901849927,1440.69556067324,2547.99175333706
"g5537",4554.95554856309,3213.15209180544,4791.1620184631,2443.14573667559,4353.68333373841,4028.432117925,7364.25872352138,4188.4651472393,5279.41676929157,2521.6268810788,8577.9675740385,4359.01054944669
"g10793",3.75125019441062,14.0591380309705,3.13352649997587,5.24280201003346,7.61799358484412,100.19129254235,5.98801359820142,34.8823439159349,7.39508270243312,11.1699972583779,7.19628152184438,13.9615986484223
"g6490",394.819082961717,1357.34587171733,320.664211830864,965.549370181163,662.765441881438,1044.95807333058,686.625559260429,624.006374496169,472.613012710044,1083.48973406265,926.881060013556,1796.05994041489
"g1688",11.2537505832318,26.84017260458,24.0237031664816,30.5830117251952,26.6629775469544,74.2157722535925,28.9420657246402,210.586002159163,34.6224326523005,92.1524773816173,34.542151304853,67.8134791494796
"g5091",44.0771897843247,26.84017260458,56.4034769995656,32.3306123952064,40.6292991191686,26.7176780112933,56.8861291829135,19.3790799532972,53.7824196540591,39.0949904043225,38.8599202179596,31.912225482108
"g4686",30.0100015552849,17.8934484030534,39.691335666361,23.5926090451506,27.9326431444284,17.8117853408622,30.938070257374,11.6274479719783,31.9333116695976,22.3399945167557,44.6169454354351,17.9506268336858
"g7353",7.50250038882123,12.7810345736095,14.623123666554,12.2332046900781,2.53933119494804,387.406331163753,8.98202039730213,18.087141289744,10.0842036851361,23.7362441740529,14.3925630436888,83.7695918905336
"g9199",17.8184384234504,42.1774140929115,34.4687914997345,54.1756207703458,46.9776271065387,90.5432421493829,33.9320770564747,45.2178532243601,31.9333116695976,79.5862304659422,37.4206639135908,69.8079932421113
"g20126",0,0,4.17803533330116,2.62140100501673,1.26966559747402,63.8255641380896,0.998002266366903,12.9193866355315,2.68912098270295,1.39624965729723,0,86.7613630294812
"g24076",12.1915631318345,6.39051728680477,21.9346854998311,3.49520134002231,19.0449839621103,1.48431544507185,23.9520543928057,11.6274479719783,15.1263055277041,5.58499862918893,18.7103319567954,10.9698275094746
"g7038",43.1393772357221,24.2839656898581,64.7595476661679,22.718808710145,43.1686303141167,25.9755202887574,49.9001133183451,41.3420372337006,46.0511968287881,33.5099917751336,47.4954580441729,30.9149684357922
"g19175",32.8234392010929,28.118276061941,54.314459332915,21.8450083751394,55.8652862888569,31.9127820690448,82.8341881084529,46.5097918879132,57.1438208824378,33.5099917751336,70.5235589140749,28.9204543431604
"g19498",10.3159380346292,33.2306898913848,13.5786148332288,12.2332046900781,25.3933119494804,34.8814129591885,9.98002266366903,73.6405038225293,13.4456049135148,32.1137421178363,5.7570252174755,34.9039966210557
